['K16.txt_1', 47.88, 27.54, 19.66, 14.56, 11.88, 9.88, 8.66, 7.82, 7.32, 6.74, 6.26, 5.92, 5.58, 5.4, 5.1, 4.98, 4.86, 4.76, 4.6, 4.54, 4.42, 4.24, 4.2, 4.12, 3.9, 3.78, 3.66, 3.54, 3.44, 3.44, 3.36, 3.32, 3.32, 3.3, 3.3, 3.3, 3.26, 3.24, 3.24, 3.2, 3.2, 30]
['K16.txt_2', 0.027, 2.499, 5.143, 7.317, 8.681, 9.969, 10.709, 11.354, 11.835, 12.336, 12.962, 13.495, 13.905, 14.021, 14.161, 14.321, 14.371, 14.463, 14.843, 14.94, 15.047, 15.421, 15.535, 15.532, 16.121, 16.128, 16.188, 16.308, 16.46, 16.385, 16.466, 16.601, 16.589, 16.58, 16.564, 16.266, 16.465, 16.389, 16.247, 16.464, 16.444, 333.933]
['K17.txt_1', 47.88, 27.32, 19.6, 14.82, 11.84, 10.02, 8.6, 7.6, 7.1, 6.52, 6.02, 5.78, 5.5, 5.32, 5.2, 5.0, 4.8, 4.6, 4.52, 4.42, 4.22, 4.18, 4.04, 4.0, 3.82, 3.74, 3.66, 3.62, 3.54, 3.46, 3.4, 3.38, 3.34, 3.34, 3.28, 3.28, 3.28, 3.26, 3.26, 3.24, 3.22, 31]
['K17.txt_2', 0.027, 2.504, 5.052, 6.944, 8.541, 9.827, 10.71, 11.333, 11.707, 12.263, 12.671, 12.991, 13.23, 13.483, 13.717, 14.053, 14.208, 14.52, 14.456, 14.414, 14.409, 14.457, 14.49, 14.488, 14.711, 14.675, 14.621, 14.657, 14.834, 14.951, 14.996, 14.957, 15.021, 14.976, 15.07, 15.022, 14.991, 15.007, 14.688, 14.848, 14.897, 287.806]
['K18.txt_1', 47.88, 27.5, 19.48, 15.22, 12.72, 10.88, 9.48, 8.48, 7.84, 7.08, 6.54, 6.16, 5.76, 5.46, 5.26, 5.08, 4.96, 4.8, 4.72, 4.68, 4.58, 4.34, 4.26, 4.18, 4.02, 3.94, 3.88, 3.88, 3.84, 3.84, 3.68, 3.66, 3.58, 3.52, 3.52, 3.46, 3.44, 3.38, 3.34, 3.34, 3.34, 29]
['K18.txt_2', 0.027, 2.501, 4.962, 6.763, 8.223, 9.319, 10.263, 11.05, 11.758, 12.317, 12.751, 13.146, 13.668, 13.893, 14.165, 14.365, 14.505, 14.665, 14.749, 14.55, 14.369, 14.617, 14.773, 14.884, 15.342, 15.573, 15.428, 15.384, 15.458, 15.409, 15.851, 15.722, 15.807, 15.852, 15.825, 15.961, 15.958, 16.124, 16.295, 16.287, 16.257, 306.966]
['K19.txt_1', 47.88, 27.34, 19.22, 15.44, 12.6, 10.82, 9.36, 8.54, 7.76, 7.22, 6.74, 6.42, 6.04, 5.74, 5.58, 5.44, 5.2, 5.04, 4.86, 4.72, 4.46, 4.34, 4.26, 4.18, 4.06, 4.04, 3.94, 3.92, 3.9, 3.88, 3.86, 3.86, 3.82, 3.82, 3.76, 3.72, 3.72, 3.68, 3.64, 3.56, 3.52, 27]
['K19.txt_2', 0.027, 2.465, 4.852, 6.76, 8.083, 9.152, 9.962, 10.75, 11.431, 11.798, 12.136, 12.312, 13.158, 13.398, 13.899, 14.0, 14.33, 14.568, 14.697, 14.568, 14.653, 14.805, 14.87, 14.918, 15.118, 15.038, 15.257, 15.288, 15.269, 15.219, 15.285, 15.132, 15.004, 14.976, 14.849, 14.823, 14.767, 14.964, 14.984, 15.012, 15.22, 284.481]
['K20.txt_1', 47.88, 27.34, 19.2, 15.3, 12.56, 10.96, 9.54, 8.68, 7.92, 7.28, 6.78, 6.4, 6.0, 5.8, 5.62, 5.4, 5.32, 5.22, 5.08, 4.96, 4.9, 4.74, 4.56, 4.48, 4.38, 4.26, 4.2, 4.14, 4.08, 4.02, 3.92, 3.9, 3.88, 3.84, 3.8, 3.78, 3.76, 3.7, 3.7, 3.64, 3.62, 27]
['K20.txt_2', 0.027, 2.445, 4.788, 6.511, 8.028, 8.924, 9.935, 10.415, 11.109, 11.557, 12.027, 12.373, 12.937, 13.193, 13.5, 13.789, 13.588, 13.574, 13.57, 13.69, 13.856, 14.094, 14.278, 14.383, 14.533, 14.635, 14.415, 14.49, 14.654, 14.721, 14.789, 14.778, 14.751, 14.845, 15.051, 15.059, 15.029, 15.092, 15.004, 15.089, 15.118, 279.444]
