['0.6.txt_1', 47.88, 33.32, 26.86, 22.74, 20.0, 17.76, 16.32, 15.08, 14.14, 13.28, 12.64, 12.2, 11.74, 11.4, 10.92, 10.66, 10.44, 10.14, 9.96, 9.74, 9.66, 9.4, 9.2, 9.08, 8.96, 8.84, 8.7, 8.64, 8.46, 8.4, 8.32, 8.26, 8.22, 8.14, 8.08, 7.94, 7.88, 7.78, 7.62, 7.56, 7.42, 6]
['0.6.txt_2', 0.027, 1.322, 2.901, 4.387, 5.487, 6.724, 7.879, 8.658, 9.385, 10.03, 10.75, 11.175, 11.643, 11.845, 12.346, 12.747, 12.927, 13.562, 13.761, 13.997, 14.043, 14.502, 14.744, 15.169, 15.558, 16.226, 16.4, 16.468, 16.917, 17.013, 17.2, 17.27, 17.315, 17.703, 17.887, 18.227, 18.479, 18.602, 18.839, 18.993, 19.2, 527.333]
['0.7.txt_1', 47.88, 34.04, 27.76, 23.54, 20.92, 18.94, 17.48, 16.24, 15.22, 14.2, 13.68, 13.12, 12.56, 12.22, 11.92, 11.64, 11.24, 10.96, 10.7, 10.48, 10.22, 10.06, 9.86, 9.72, 9.62, 9.52, 9.24, 9.08, 8.92, 8.86, 8.64, 8.56, 8.46, 8.36, 8.34, 8.26, 8.22, 8.18, 8.12, 8.04, 7.96, 6]
['0.7.txt_2', 0.027, 1.251, 2.657, 4.199, 5.36, 6.389, 7.406, 8.357, 9.073, 9.777, 10.241, 10.88, 11.512, 11.74, 12.11, 12.389, 12.801, 13.272, 13.493, 13.726, 14.235, 14.402, 14.745, 14.9, 15.041, 15.229, 15.445, 15.74, 16.06, 16.607, 16.976, 17.213, 17.582, 17.901, 17.93, 18.062, 18.193, 18.416, 18.605, 18.655, 18.818, 597.333]
['0.8.txt_1', 47.88, 34.36, 28.4, 24.52, 21.78, 19.88, 18.34, 17.32, 16.12, 15.16, 14.56, 14.06, 13.6, 13.04, 12.8, 12.6, 12.28, 12.0, 11.7, 11.46, 11.24, 10.96, 10.76, 10.44, 10.08, 9.84, 9.7, 9.64, 9.5, 9.38, 9.34, 9.22, 9.16, 9.12, 9.1, 9.08, 8.98, 8.92, 8.82, 8.76, 8.74, 6]
['0.8.txt_2', 0.027, 1.186, 2.551, 4.03, 5.205, 6.183, 7.097, 7.815, 8.824, 9.394, 9.969, 10.44, 10.967, 11.474, 11.803, 12.231, 12.609, 12.962, 13.373, 13.797, 14.008, 14.49, 14.633, 14.959, 15.13, 15.555, 15.724, 15.837, 16.145, 16.389, 16.444, 16.657, 16.777, 16.836, 16.851, 16.865, 17.415, 18.073, 18.258, 18.333, 18.343, 707.167]
['0.9.txt_1', 47.88, 34.9, 29.28, 25.38, 22.28, 20.56, 18.9, 17.88, 17.06, 16.24, 15.54, 14.94, 14.5, 14.12, 13.78, 13.5, 13.04, 12.92, 12.62, 12.48, 12.38, 12.22, 11.98, 11.84, 11.6, 11.42, 11.14, 10.98, 10.8, 10.68, 10.54, 10.44, 10.32, 10.26, 10.02, 9.92, 9.82, 9.74, 9.6, 9.48, 9.32, 6]
['0.9.txt_2', 0.027, 1.135, 2.339, 3.861, 5.028, 5.926, 6.829, 7.501, 8.097, 8.897, 9.534, 10.115, 10.616, 11.191, 11.431, 11.725, 12.235, 12.48, 12.818, 12.946, 13.153, 13.693, 13.972, 14.241, 14.474, 14.599, 15.112, 15.487, 15.943, 16.085, 16.285, 16.622, 16.761, 16.841, 17.048, 17.084, 17.147, 17.382, 17.801, 18.443, 18.82, 672.5]
['1.0.txt_1', 47.88, 35.26, 29.72, 26.24, 22.96, 21.12, 19.74, 18.4, 17.42, 16.82, 16.08, 15.56, 15.16, 14.82, 14.34, 13.98, 13.6, 13.38, 13.16, 13.08, 12.98, 12.76, 12.66, 12.38, 12.22, 12.14, 11.9, 11.66, 11.38, 11.3, 11.22, 11.2, 11.12, 10.98, 10.86, 10.74, 10.7, 10.62, 10.56, 10.52, 10.5, 4]
['1.0.txt_2', 0.027, 1.062, 2.284, 3.539, 4.92, 5.859, 6.55, 7.467, 8.161, 8.579, 9.319, 9.835, 10.293, 10.6, 11.425, 11.811, 12.233, 12.367, 12.649, 12.79, 13.074, 13.722, 13.79, 14.214, 14.596, 14.635, 14.902, 15.384, 15.735, 15.784, 15.914, 15.939, 16.079, 16.411, 16.56, 16.723, 16.749, 16.828, 16.956, 17.279, 17.301, 635.75]
