['0.6.txt_1', 47.88, 19.14, 13.16, 10.64, 9.34, 8.48, 7.66, 7.22, 6.7, 6.2, 5.8, 5.48, 5.24, 5.04, 4.8, 4.66, 4.48, 4.4, 4.32, 4.26, 4.16, 4.06, 4.06, 4.06, 3.98, 3.88, 3.72, 3.62, 3.5, 3.48, 3.44, 3.4, 3.32, 3.32, 3.32, 3.28, 3.22, 3.2, 3.14, 3.1, 3.1, 27]
['0.6.txt_2', 0.027, 5.821, 9.539, 11.65, 13.416, 14.655, 15.715, 16.604, 17.637, 18.684, 19.926, 20.454, 21.095, 21.511, 22.208, 22.768, 23.101, 23.263, 23.553, 23.704, 24.035, 24.474, 24.474, 24.433, 24.831, 25.504, 25.875, 26.33, 26.846, 26.855, 26.943, 27.107, 27.453, 27.33, 27.286, 27.108, 27.347, 27.454, 27.311, 27.558, 27.54, 364.074]
['0.7.txt_1', 47.88, 19.46, 13.6, 11.04, 9.76, 8.92, 8.08, 7.54, 7.12, 6.8, 6.28, 6.04, 5.8, 5.52, 5.3, 5.1, 4.88, 4.7, 4.54, 4.44, 4.36, 4.18, 4.12, 4.06, 3.96, 3.82, 3.74, 3.66, 3.54, 3.38, 3.36, 3.28, 3.22, 3.22, 3.2, 3.16, 3.08, 3.08, 3.04, 2.98, 2.98, 27]
['0.7.txt_2', 0.027, 5.627, 9.235, 11.434, 12.979, 14.328, 15.525, 16.472, 17.242, 17.994, 19.037, 19.991, 20.435, 20.886, 21.989, 22.514, 23.193, 23.739, 23.839, 24.231, 24.523, 24.991, 25.156, 25.544, 25.638, 26.412, 26.751, 26.569, 26.78, 27.238, 27.094, 27.419, 27.774, 27.754, 27.768, 28.05, 28.014, 27.92, 27.951, 28.368, 28.314, 387.519]
['0.8.txt_1', 47.88, 19.88, 13.98, 11.36, 10.06, 9.3, 8.62, 7.9, 7.58, 7.28, 6.98, 6.68, 6.1, 5.86, 5.64, 5.56, 5.38, 5.16, 5.0, 4.84, 4.76, 4.62, 4.52, 4.48, 4.26, 4.2, 4.14, 4.02, 3.94, 3.86, 3.8, 3.76, 3.7, 3.66, 3.6, 3.52, 3.42, 3.32, 3.3, 3.28, 3.24, 26]
['0.8.txt_2', 0.027, 5.38, 8.828, 11.339, 12.947, 14.099, 15.242, 16.512, 17.025, 17.621, 18.805, 19.58, 20.641, 21.362, 21.753, 22.043, 22.502, 23.095, 23.77, 24.068, 24.382, 24.802, 25.132, 25.171, 25.869, 26.068, 26.368, 26.766, 26.991, 27.501, 27.656, 27.84, 27.924, 27.697, 27.916, 28.65, 28.699, 28.679, 28.397, 28.281, 28.359, 373.654]
['0.9.txt_1', 47.88, 19.96, 13.94, 11.6, 10.36, 9.56, 8.74, 8.16, 7.48, 7.18, 7.04, 6.9, 6.62, 6.24, 6.02, 5.88, 5.76, 5.58, 5.48, 5.4, 5.28, 5.16, 5.02, 4.86, 4.76, 4.62, 4.5, 4.42, 4.36, 4.2, 4.14, 4.06, 3.98, 3.92, 3.92, 3.78, 3.76, 3.62, 3.56, 3.54, 3.52, 23]
['0.9.txt_2', 0.027, 5.455, 9.131, 11.183, 12.808, 14.02, 15.31, 16.066, 17.311, 17.758, 18.002, 18.498, 19.662, 20.344, 21.026, 21.409, 21.988, 23.034, 23.364, 23.581, 23.944, 24.462, 25.214, 25.538, 25.982, 26.606, 26.798, 27.158, 27.43, 27.761, 28.046, 28.17, 28.467, 28.695, 28.687, 29.166, 29.162, 29.509, 29.528, 29.542, 29.745, 411.696]
['1.0.txt_1', 47.88, 20.42, 14.36, 11.8, 10.44, 9.86, 9.1, 8.48, 8.0, 7.52, 7.3, 7.02, 6.68, 6.52, 6.38, 6.08, 5.82, 5.66, 5.48, 5.36, 5.32, 5.1, 4.98, 4.94, 4.8, 4.64, 4.46, 4.42, 4.34, 4.34, 4.32, 4.22, 4.1, 4.06, 4.04, 3.88, 3.86, 3.76, 3.7, 3.7, 3.7, 20]
['1.0.txt_2', 0.027, 5.229, 8.905, 11.051, 12.651, 13.435, 15.097, 15.702, 16.787, 17.439, 18.093, 18.52, 19.77, 20.353, 20.626, 21.777, 22.268, 22.764, 23.442, 23.848, 24.003, 24.465, 24.754, 24.856, 25.555, 26.271, 26.721, 26.845, 27.131, 27.129, 27.313, 27.515, 28.246, 28.285, 28.455, 29.162, 29.303, 29.903, 29.925, 29.917, 29.914, 396.8]
